idlibro,idtransaccion,saldo,monto,fechalibro
4466,4773,625065.75,521276.2,2023-10-01
4467,3781,699368.84,927388.71,2024-08-25
4468,1950,604100.33,,2024-01-03
4469,3467,557326.49,206639.42,2025-06-16
4470,4859,852568.36,431149.28,2024-10-25
4471,3239,215673.09,468999.26,2024-04-23
4472,832,541759.88,45905.56,2023-02-16
4473,658,79485.25,964613.81,2024-02-04
4474,4743,,795868.23,
4475,988,789149.57,40681.65,2026-02-11
4476,4570,,953804.3,2026-12-18
4477,904,812969.51,700834.11,2026-03-20
4478,3072,700135.45,345315.98,2026-04-02
4479,2599,875481.53,764510.22,2025-09-11
4480,1984,741712.23,883785.08,2024-03-18
4481,2900,472271.97,579166.89,2023-10-06
4482,1386,60873.19,540033.08,2024-01-24
4483,3876,390245.07,326882.01,2025-07-28
4484,1389,743799.08,912129.94,2025-10-15
4485,2689,122314.12,455509.18,2026-02-13
4486,1643,34416.93,634942.94,2024-08-14
4487,4657,672748.08,482911.92,
4488,4624,559719.48,928001.03,2026-04-25
4489,4842,190928.06,368141.2,
4490,12,423016.94,793662.29,2025-12-16
4491,2958,211583.06,777858.02,2024-03-16
4492,2125,281723.18,240164.27,2023-11-04
4493,2809,,56781.85,
4494,657,444312.66,454713.52,2024-12-06
4495,4114,255508.85,812844.27,
4496,267,60301.31,295426.03,2026-01-09
4497,1526,402603.16,85468.86,2023-07-18
4498,2469,240704.83,901556.43,2023-09-16
4499,2814,219436.4,233821.43,2025-09-05
4500,2503,628623.24,943349.38,2023-10-11
4501,1561,427932.38,122285.21,2026-04-08
4502,3,462237.14,26883.43,2023-08-22
4503,748,796238.92,111012.33,2024-09-04
4504,4848,840297.24,680287.38,2023-04-03
4505,261,607342.35,,2022-11-01
4506,3030,874363.63,832301.02,2025-04-12
4507,413,204250.74,597472.73,2025-12-27
4508,130,525125.16,802337.49,2024-07-08
4509,1012,404401.94,206103.06,2023-11-30
4510,2153,,262906.28,2023-01-10
4511,4485,69392.61,747450.94,2026-05-10
4512,1720,539506.18,914893.73,2023-12-23
4513,4935,691163.48,243990.11,2024-04-03
4514,1537,480075.79,708984.26,2025-08-25
4515,2439,,766408.35,2024-03-11
4516,4483,646739.74,263625.35,2024-04-28
4517,2331,23173.24,653361.63,2026-12-07
4518,834,869531.35,435100.16,2022-08-19
4519,4108,518798.72,971362.06,
4520,3347,119192.02,,2024-10-01
4521,2234,259165.9,858443.95,2026-11-12
4522,2648,622992.83,687437.95,2024-01-21
4523,4858,410949.62,485250.43,2026-05-27
4524,3411,298001.63,257417.23,2023-09-12
4525,1168,632824.88,218662.61,2023-12-20
4526,4828,967883.93,225374.95,
4527,1825,154722.04,516116.33,2025-02-16
4528,2262,701016.97,851506.06,2024-11-21
4529,3672,214753.65,733396.9,2024-02-04
4530,4957,83186.47,607300.57,2025-03-06
4531,3520,401895.15,782013.39,2023-01-13
4532,3367,32435.23,302905.06,2023-03-08
4533,3839,703818.92,684903.51,2025-08-07
4534,802,853803.33,397315.28,2023-11-01
4535,2107,447520.94,495341.97,2023-10-01
4536,2473,282423.99,740300.91,2023-07-30
4537,1591,284064.66,439008.66,2024-07-29
4538,4558,864116.01,539853.5,2022-10-02
4539,2461,476570.85,79008.21,2024-05-11
4540,2768,727982.1,461078.36,2023-11-28
4541,324,123470.84,258285.56,2024-05-19
4542,1333,275279.72,92326.15,2026-10-09
4543,1791,246575.43,131649.81,2026-04-13
4544,4704,482191.11,133569.71,2024-11-20
4545,2792,792210.33,147613.01,
4546,2872,104208.94,178836.24,2025-01-16
4547,3024,559162.37,167173.7,2024-10-03
4548,3909,768940.49,870667.31,2025-01-20
4549,4548,886805.9,219209.12,
4550,1907,50284.77,834542.18,2022-11-09
4551,4782,59699.44,679726.23,2025-12-11
4552,1979,507551.61,59949.5,2025-06-15
4553,396,380134.35,222536.91,2025-08-04
4554,3532,866106.85,922636.92,2026-04-23
4555,2449,764546.63,215060.86,2023-03-03
4556,318,9642.22,873264.0,2024-06-23
4557,4621,245952.72,895986.19,
4558,2117,652899.75,879201.82,2023-04-26
4559,272,841096.84,949109.36,2026-11-03
4560,4817,462061.29,91355.01,2025-04-06
4561,4367,76242.34,931572.83,2022-08-09
4562,2576,771465.71,720963.73,2026-03-31
4563,2108,570296.34,711025.8,2025-10-09
4564,1570,,691945.12,2022-07-30
4565,4598,311734.16,,2026-03-24
4566,3214,666667.98,366314.86,2026-12-01
4567,2228,,524160.19,2023-12-29
4568,1494,990339.48,632356.74,
4569,3143,,120931.95,2026-05-12
4570,1982,640484.07,948606.49,2025-01-22
4571,1897,970764.6,84042.19,2023-06-21
4572,4154,491392.83,379030.22,2025-10-11
4573,2506,183384.91,590874.01,2025-04-29
4574,3237,421.45,762631.28,2025-11-03
4575,2390,530482.73,688284.13,2025-06-20
4576,3630,224260.21,119685.66,2023-01-19
4577,1183,466746.41,14125.26,2025-06-07
4578,2963,2301.55,767202.57,2026-01-20
4579,4575,130921.49,113418.36,2024-08-26
4580,66,616296.05,276637.73,2024-02-16
4581,236,733818.82,24120.48,
4582,755,474009.39,499842.47,2025-09-25
4583,3443,,521458.85,2026-06-23
4584,2146,,285683.61,2024-05-12
4585,1662,587566.31,615241.13,2023-10-12
4586,3397,480730.11,353572.07,2022-10-01
4587,2472,35753.63,645004.77,2026-03-30
4588,1849,112723.71,115861.0,2025-10-22
4589,4498,977059.11,675681.73,2024-05-16
4590,4190,193305.93,214468.83,
4591,280,,754986.11,2023-11-30
4592,3999,986335.2,552891.08,2026-11-04
4593,2569,504985.79,985328.07,2023-05-22
4594,1380,816942.31,481821.45,2026-02-16
4595,2945,636220.93,841597.3,2023-05-29
4596,3695,782376.22,21466.93,2022-07-16
4597,1451,570083.02,440111.99,2024-05-20
4598,1883,615103.62,395949.25,2023-08-16
4599,1280,,278569.57,2024-03-25
4600,55,739614.36,929522.96,2024-06-15
4601,2072,772641.31,302041.93,2023-04-06
4602,2526,85870.15,955554.85,2024-04-14
4603,1953,533840.6,731912.91,2022-12-26
4604,3840,42233.87,255121.3,2026-11-26
4605,4526,395758.32,192317.63,2023-12-17
4606,2769,488215.58,76395.8,2025-01-26
4607,4518,332910.62,975088.56,2026-10-16
4608,4263,654958.38,716749.88,2023-11-01
4609,4122,744949.23,198214.11,
4610,236,86601.03,872744.83,2022-10-11
4611,240,,470826.08,2023-09-18
4612,1396,923227.74,273660.3,2024-05-26
4613,1584,988636.97,186021.26,2026-04-19
4614,249,520588.51,771664.02,2025-10-18
4615,1834,496162.01,23407.26,2026-06-07
4616,4112,105297.86,961107.65,2024-03-21
4617,1281,666836.68,29725.39,2022-09-08
4618,2012,569297.9,193347.15,2023-10-05
4619,1537,70242.38,766757.45,2024-11-08
4620,3862,831878.78,842309.76,2022-10-28
4621,2542,,737990.65,2022-09-25
4622,3324,372894.23,363403.98,2025-05-16
4623,3606,766026.99,982044.77,2025-04-24
4624,4311,771430.42,258286.87,2024-05-10
4625,2039,964756.41,,2024-01-13
4626,51,353706.56,646206.25,2026-04-25
4627,780,230366.64,,2025-11-29
4628,2381,137988.87,534184.89,2022-12-24
4629,2464,897372.95,542503.99,2023-09-14
4630,4318,682745.62,290651.33,2024-10-13
4631,2727,995745.8,471313.28,2025-11-25
4632,1311,254669.24,888114.28,2025-02-25
4633,1495,601052.66,459305.89,
4634,3202,118474.52,687384.16,2025-05-10
4635,963,249295.14,833128.56,2023-02-12
4636,4547,219992.43,893937.23,2026-08-30
4637,3934,471510.29,166118.71,2025-03-29
4638,4929,850166.59,966581.72,2026-06-23
4639,4835,629990.62,88105.77,2023-04-29
4640,1810,16816.52,212890.19,2023-01-25
4641,2595,334227.05,207876.83,2024-11-07
4642,1214,413898.17,279363.36,2023-01-10
4643,4552,17356.54,757227.41,2022-10-11
4644,746,647689.15,673942.82,2024-01-14
4645,3358,962817.89,380891.97,2025-10-29
4646,708,954461.21,108296.24,2025-06-20
4647,1622,,430851.87,2024-03-20
4648,1879,758798.48,206236.63,2024-02-23
4649,2240,442966.34,884935.14,2024-07-03
4650,1694,237230.64,74166.44,2022-09-23
4651,2951,874501.83,25430.42,2025-04-12
4652,852,399759.63,50568.8,2025-10-28
4653,3973,35623.34,66386.51,2024-04-14
4654,2114,322975.51,696833.8,2026-11-19
4655,3400,830801.34,,2022-11-01
4656,877,813051.61,161448.56,2026-12-16
4657,1129,624998.2,229414.37,2022-07-12
4658,3850,958307.99,597174.02,2023-12-07
4659,3102,993213.87,529022.05,2026-12-13
4660,1270,993523.9,85597.55,2026-09-30
4661,442,572582.49,437728.32,2026-06-23
4662,1068,925256.71,352787.86,2025-08-19
4663,2106,41564.34,464439.18,2024-12-21
4664,6,564052.85,433580.88,2024-05-15
4665,828,34672.06,761790.69,
4666,1033,759902.74,493310.09,2024-05-12
4667,968,975020.05,769187.56,2024-10-12
4668,1053,589152.38,543654.74,2024-06-18
4669,4677,536563.89,376121.34,2025-07-21
4670,2075,292036.58,850130.24,2024-09-28
4671,1956,680615.18,297733.7,2026-09-04
4672,2453,443149.79,370287.64,2026-07-17
4673,573,377184.73,661619.28,2025-12-08
4674,1414,940849.77,425296.97,2024-09-12
4675,484,,649932.81,2023-11-21
4676,1050,359480.49,629176.34,2026-08-01
4677,3578,550143.14,746994.14,2025-07-15
4678,4243,660513.33,31549.63,2025-01-10
4679,864,269720.25,53509.45,2025-08-17
4680,2968,306277.29,207288.26,2024-03-07
4681,4709,643999.83,471744.69,2023-06-06
4682,4167,363842.11,264592.48,
4683,4485,332945.42,277072.33,2024-11-05
4684,4309,703159.46,529156.47,2024-04-13
4685,720,737051.21,759382.45,
4686,2280,578986.29,502002.08,2023-11-09
4687,4592,280376.46,,2026-03-16
4688,3927,694775.1,221644.18,2025-09-17
4689,3438,447991.18,140894.59,2026-08-27
4690,1051,949291.47,199781.26,
4691,1006,,89127.72,2024-04-08
4692,700,235322.46,838597.19,2022-11-29
4693,1913,,,2025-01-11
4694,4935,801268.33,626602.9,2024-12-14
4695,834,253570.9,13194.96,2025-11-25
4696,1443,38077.66,900898.8,2024-05-18
4697,2996,190928.42,986114.96,2022-10-31
4698,2053,85819.64,19705.89,2024-10-20
4699,4312,170627.86,438937.9,2026-10-05
4700,2101,866535.09,953329.2,2024-11-27
4701,722,493824.72,538411.03,2026-02-26
4702,746,391229.86,160617.31,2026-10-19
4703,4274,171897.59,164965.62,
4704,912,32836.82,778690.84,2026-02-07
4705,2695,69681.9,627033.05,2023-12-04
4706,1744,805922.62,190649.89,2025-06-26
4707,1528,680567.06,296605.78,2026-01-03
4708,1271,650663.75,534180.42,2026-07-31
4709,2994,325510.71,750750.56,2026-10-27
4710,2223,352612.18,463281.4,2022-09-21
4711,3047,966469.45,480522.74,2024-02-27
4712,181,274619.58,718510.86,2022-12-16
4713,3300,437014.23,978693.85,2023-02-26
4714,3828,849232.27,,2022-09-01
4715,4762,73140.22,651202.86,2026-02-19
4716,2060,58476.56,6385.44,2026-06-02
4717,1915,970642.33,41490.07,2025-07-16
4718,1399,799881.13,,2024-02-13
4719,4572,19050.28,785418.66,2023-08-15
4720,1862,872239.22,935087.58,2023-03-25
4721,1479,33839.21,208588.79,2025-05-20
4722,2181,496082.59,899665.3,2023-11-26
4723,3234,,708370.95,2024-09-30
4724,4075,774940.09,539675.98,2025-04-27
4725,401,186877.07,653611.55,2023-06-22
4726,2530,25216.82,579794.01,
4727,977,459341.23,906280.38,2022-10-18
4728,1321,,623682.9,2022-07-27
4729,3026,729412.05,199375.5,2022-11-05
4730,1815,747710.68,283404.68,2025-07-06
4731,4253,147568.92,709274.04,2025-10-26
4732,2679,791938.92,600675.7,2025-01-19
4733,3727,233848.71,160911.1,2025-04-23
4734,1812,601849.26,212092.12,2026-08-17
4735,2838,983528.37,229775.22,2023-02-18
4736,1468,,431947.16,2026-07-07
4737,3754,550172.56,702785.96,2022-07-26
4738,1256,,636185.54,2026-04-05
4739,3414,308078.77,282378.81,2022-11-22
4740,2136,,309033.78,
4741,3931,544684.73,489490.59,2024-01-01
4742,782,106499.71,266520.15,2023-03-14
4743,2307,344441.09,715998.53,
4744,505,903046.56,277818.08,2025-11-25
4745,2219,917759.73,315429.76,2023-10-24
4746,4868,471881.58,769582.96,2024-07-21
4747,2734,98156.37,178751.89,2025-01-24
4748,3390,564238.07,705272.66,2024-03-27
4749,1844,14803.72,578108.95,2023-10-04
4750,500,995544.26,862214.81,2024-05-09
4751,4469,881257.2,112036.24,2022-10-20
4752,2816,616344.81,226166.68,2023-10-18
4753,2770,673132.86,115816.09,2026-02-20
4754,2917,583449.53,729703.71,2023-09-12
4755,1909,459231.54,775270.07,2026-06-28
4756,270,50244.37,101559.91,2026-09-19
4757,4758,,512780.36,2025-10-17
4758,4068,636474.71,503574.09,2023-05-13
4759,477,511176.08,95593.27,2025-02-13
4760,2754,998431.75,784886.63,2022-08-27
4761,3426,739581.27,177293.53,2026-05-25
4762,1924,845757.51,612973.1,2023-02-20
4763,477,900878.45,643145.25,2024-06-03
4764,1814,746622.87,266499.72,2023-01-16
4765,4653,674056.38,652966.96,
4766,3266,438662.35,75469.33,2024-12-14
4767,4636,522880.25,366498.75,2025-03-22
4768,4315,952107.08,904186.44,2026-09-14
4769,622,769647.48,777495.14,2026-06-12
4770,3119,494831.08,122759.12,2026-12-28
4771,326,381151.27,620963.41,2026-06-05
4772,2979,,740110.28,2023-11-18
4773,1634,892523.4,654015.92,
4774,3116,252600.88,469900.53,2024-12-23
4775,3525,748248.8,202764.23,2025-10-30
4776,2667,631520.3,147287.15,2022-11-01
4777,2399,975239.97,90711.86,2026-07-12
4778,1769,423390.34,780899.0,2023-09-11
4779,1804,291951.54,,2023-08-06
4780,772,137071.32,,2025-02-06
4781,2812,,634052.47,2023-03-12
4782,1525,653300.11,439809.31,2023-09-21
4783,4860,719218.06,446884.22,2023-09-25
4784,2506,717729.32,667732.72,2024-11-24
4785,2376,468878.3,273546.98,
4786,4804,645206.88,205864.04,2023-12-27
4787,3203,87568.44,258035.67,2026-11-29
4788,2859,779124.83,545317.12,2024-08-12
4789,251,851937.46,432951.26,2026-06-26
4790,4843,970289.82,171113.31,2023-06-27
4791,4735,175527.43,511580.73,2023-11-21
4792,2877,846276.94,772346.46,2024-02-18
4793,1864,725032.11,914513.76,2024-09-05
4794,3068,770221.93,997329.87,2023-09-03
4795,3759,284322.85,359138.31,2023-09-02
4796,863,,346614.62,2023-11-18
4797,3584,110617.56,228166.94,2023-10-01
4798,1574,235039.21,39939.42,2026-01-16
4799,4020,202484.71,277975.82,2023-12-21
4800,402,236340.42,317608.13,2025-10-16
4801,966,829428.58,58085.21,2024-05-05
4802,1433,339922.53,717447.85,
4803,2411,119066.21,251603.76,2025-09-24
4804,3249,804045.48,328739.22,
4805,3403,970109.11,977795.13,2024-05-30
4806,4495,314799.21,206490.94,2026-09-12
4807,8,799693.71,,2023-10-25
4808,852,254893.92,286204.15,2026-03-28
4809,1214,455770.85,70959.87,
4810,1256,379014.17,240780.78,2025-02-05
4811,1629,524818.36,935905.08,
4812,3598,108413.6,,2024-05-05
4813,2311,960880.22,273624.17,2025-05-20
4814,2574,,,2026-11-25
4815,3035,616258.71,140966.58,2025-12-07
4816,3016,538969.33,178711.19,2023-03-09
4817,1684,901299.29,942601.79,2026-11-11
4818,1394,989171.27,425493.4,2023-05-10
4819,1210,767658.46,475926.89,2022-12-18
4820,2386,,284383.24,2022-08-27
4821,3936,339087.33,940878.16,2026-02-19
4822,3658,962009.88,602277.34,2023-12-22
4823,3948,865189.57,234399.86,2022-11-24
4824,589,123677.68,,2024-05-06
4825,2206,,391798.13,2025-08-17
4826,3442,516966.07,813306.12,2023-09-19
4827,561,,229514.76,2023-07-30
4828,1295,543009.48,146451.24,2024-05-28
4829,2457,953712.42,797916.26,2023-04-29
4830,1755,836868.45,336123.61,2024-10-06
4831,658,408018.18,672176.63,
4832,3100,21727.6,272055.13,2025-09-08
4833,4102,553729.03,247141.24,2026-01-11
4834,1841,570644.85,987195.39,2025-02-02
4835,1534,616931.11,158869.74,2024-11-06
4836,449,479678.97,557305.96,2022-08-24
4837,2126,655599.67,22145.61,2024-12-28
4838,4615,324879.68,800138.15,2026-03-06
4839,1494,428375.45,772560.35,2024-09-12
4840,3973,650164.57,425228.41,2023-12-29
4841,4869,373282.04,995133.76,2023-07-30
4842,1433,852403.21,856400.9,2023-02-13
4843,2796,409229.57,445753.93,2025-08-07
4844,3093,496671.95,655351.34,2025-02-27
4845,304,457673.45,431050.47,2026-06-17
4846,1364,873962.73,310825.89,2026-11-23
4847,317,953452.99,295137.4,2026-10-24
4848,3362,698924.75,,2026-08-30
4849,4557,772505.94,650455.43,2026-01-23
4850,4976,225441.75,257862.52,2023-10-17
4851,3449,578456.58,61823.76,2024-05-04
4852,4616,593797.17,948358.48,2023-04-05
4853,2974,690066.79,857534.1,2023-12-24
4854,693,463022.2,472293.64,2023-11-06
4855,4922,541707.24,901006.28,2024-01-09
4856,3417,225602.86,934713.36,2025-07-01
4857,2387,391021.09,857399.57,2026-09-05
4858,2933,221109.81,983497.2,2024-10-03
4859,3607,105064.35,273668.41,2023-09-29
4860,2286,86744.05,675660.66,2026-06-20
4861,2276,539139.99,810916.47,2025-05-17
4862,1002,983561.96,212132.11,2026-11-08
4863,1238,613472.51,378942.71,2025-03-02
4864,1308,,934443.64,2023-07-14
4865,2315,640855.56,409895.37,2025-12-05
4866,2299,361672.03,644302.73,2026-03-25
4867,384,477982.91,931600.26,2024-08-13
4868,190,212573.58,684398.26,2023-08-30
4869,3120,550963.76,487604.14,2024-02-18
4870,4253,857691.76,59426.84,2023-01-23
4871,540,,802645.38,2026-11-12
4872,2471,21893.92,717045.37,2025-02-01
4873,4330,298212.01,593724.79,2024-09-02
4874,1641,244275.33,317346.71,2026-04-28
4875,4239,,559988.32,2023-04-28
4876,867,300522.36,671617.63,2025-06-22
4877,695,981035.95,489024.46,2022-12-09
4878,1563,615580.02,287447.53,2024-08-30
4879,4426,509177.5,121327.54,2024-12-09
4880,3356,787355.2,99874.77,2025-08-03
4881,2703,510572.15,323887.37,2025-05-12
4882,3882,560127.94,495624.13,2023-07-28
4883,3613,596226.51,492657.84,2025-04-19
4884,4535,574244.68,759920.03,2025-08-28
4885,113,266018.83,12651.15,2024-02-02
4886,2124,691822.06,543517.21,2023-09-12
4887,4182,718335.76,439417.16,2023-06-06
4888,4945,107050.4,426409.34,2025-11-27
4889,1747,977996.29,688225.97,2024-07-10
4890,119,604598.78,688031.31,2023-09-12
4891,2315,623947.18,166018.26,2023-11-21
4892,3921,58857.34,4889.3,2025-05-24
4893,1469,268326.04,760368.89,2025-10-26
4894,485,,242391.33,2024-09-08
4895,1359,575096.31,583035.67,2024-10-08
4896,1740,739391.92,,2022-10-17
4897,3492,152018.47,223535.13,2022-09-24
4898,2815,974230.01,176585.21,2026-06-16
4899,4652,573062.18,543275.02,2026-11-29
4900,1187,772613.29,295907.99,2023-12-11
4901,429,323839.68,147277.77,2025-06-27
4902,3769,83186.6,37602.86,2023-02-15
4903,4438,472635.52,598123.84,2023-12-19
4904,287,585826.91,63813.23,2023-03-16
4905,362,241992.99,265061.02,2024-10-13
4906,3256,637239.98,36124.52,2024-09-03
4907,4440,632887.11,872898.72,2026-08-15
4908,927,123425.16,58608.63,2023-04-21
4909,2842,353019.9,950247.44,2024-11-14
4910,684,359929.05,,2026-05-28
4911,2631,409440.48,109852.33,2025-05-23
4912,4370,856561.29,927932.75,2024-03-09
4913,514,553011.49,746709.17,2023-12-14
4914,2689,611282.65,794222.21,2026-04-26
4915,2153,811902.76,333377.68,2026-01-05
4916,1692,463520.4,961398.68,2025-07-27
4917,8,511759.98,937914.57,2022-08-16
4918,2480,477494.13,162497.89,2023-09-23
4919,934,,37465.77,2026-07-05
4920,4701,571832.47,981346.55,
4921,1541,,673542.7,
4922,261,859344.0,166527.88,2022-08-04
4923,1853,802178.01,984029.87,2022-08-04
4924,721,482935.17,52384.33,2026-01-28
4925,2502,432631.27,788620.85,2026-08-09
4926,701,606373.16,596132.59,2023-08-17
4927,3049,136284.98,845446.53,2025-04-21
4928,963,928897.91,198749.38,2024-04-14
4929,1268,202465.58,469860.43,2026-06-15
4930,4076,228399.92,,2023-02-06
4931,4322,880063.8,771282.3,2024-02-06
4932,5000,921616.01,,2023-01-25
4933,2668,,877609.44,2022-11-23
4934,4049,277513.76,293297.98,2026-11-28
4935,3727,970324.08,630549.78,2025-09-14
4936,1444,6555.71,76846.86,2026-12-27
4937,731,489828.72,667075.57,2026-03-09
4938,3210,806461.87,40451.03,2026-12-11
4939,1491,3913.35,2710.55,2023-10-11
4940,3547,889783.3,492438.43,2023-11-12
4941,1007,417423.45,543148.59,2026-06-03
4942,3471,978856.99,98972.46,2023-07-27
4943,1343,333647.19,204618.9,2023-11-08
4944,1983,541206.21,337253.9,
4945,4584,,449460.26,2024-08-19
4946,3605,968329.4,582807.16,2026-03-21
4947,586,197562.91,338596.68,2023-05-25
4948,4384,231445.83,690119.4,2025-11-28
4949,3893,871296.88,876180.68,2026-03-23
4950,1561,163483.42,814697.44,2024-02-19
4951,1888,345554.03,890449.84,2023-10-19
4952,1799,221443.83,745046.83,2024-12-25
4953,1505,768669.15,647378.5,2026-09-10
4954,841,304895.27,109937.92,2025-05-03
4955,4902,334253.49,830371.87,2026-05-08
4956,296,445922.79,344047.93,2024-03-23
4957,289,285708.58,503052.93,2025-04-16
4958,2218,19808.24,426657.88,2023-11-08
4959,2872,388032.25,927340.99,2022-09-11
4960,1933,285720.38,193282.83,2024-10-05
4961,723,243987.43,260337.93,2023-08-14
4962,3711,807716.63,383391.95,2025-06-04
4963,4847,2413.31,337922.69,2026-03-23
4964,4406,501335.92,728378.27,2024-06-10
4965,4725,785644.06,564124.75,2026-06-28
4966,2239,217860.34,875197.56,2026-10-02
4967,1005,452467.68,186928.87,2024-10-20
4968,1043,840886.05,489113.58,2024-08-30
4969,4969,200525.03,598150.85,2026-01-04
4970,3503,406424.24,50351.11,2023-02-06
4971,4461,42458.32,959531.51,2023-08-15
4972,4407,350608.4,125827.37,2024-10-31
4973,3733,664870.22,539663.67,2026-10-26
4974,408,562925.92,375527.17,2026-09-16
4975,1568,984865.03,662421.61,2024-10-04
4976,1594,659976.18,175036.19,2024-09-01
4977,3894,295084.53,,2022-12-08
4978,2243,900078.65,194071.67,2022-08-30
4979,3845,576540.39,757259.43,2024-04-10
4980,962,162790.19,901800.02,2026-12-26
4981,185,594092.44,135677.96,2023-04-16
4982,3910,,577168.41,2023-06-23
4983,4216,656321.82,498441.73,2023-02-04
4984,2605,366938.69,214306.34,2026-02-09
4985,412,474691.38,726869.85,2024-05-06
4986,3660,891630.82,614313.03,2023-03-24
4987,962,415882.33,567507.36,2026-03-20
4988,967,913071.78,628054.29,2025-01-11
4989,1537,739621.08,797615.85,2025-06-29
4990,4458,542266.39,359108.41,2023-05-28
4991,1569,,650761.87,2022-08-20
4992,4387,840206.12,375067.3,2023-02-07
4993,3298,205171.23,940175.57,2023-08-30
4994,752,6080.61,,2025-12-25
